# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
わめき声	2	1	わめき|声	わめき|声:1 わめき声:1	train=2
をついだ	2	1	を|ついだ	を|ついだ:1 をついだ:1	train=2
をとらなかった	2	1	を|とらなかった	を|とらなかった:1 をとらなかった:1	train=2
を使わなかった	2	1	を|使わなかった	を|使わなかった:1 を使わなかった:1	train=2
を手掛けて	2	1	を|手掛けて	を|手掛けて:1 を手掛けて:1	train=2
を探しました	2	1	を|探しました	を|探しました:1 を探しました:1	train=2
を見守るだろう	2	1	を見守るだろう	を見守るだろう:1 を|見守るだろう:1	train=2
を進めるだろう	2	1	を|進めるだろう	を|進めるだろう:1 を進めるだろう:1	test=1,train=1
んと	2	1	ん|と	ん|と:1 んと:1	train=2
んなった	2	1	んなった	んなった:1 ん|なった:1	train=2
アイスランド語	2	1	アイスランド|語	アイスランド|語:1 アイスランド語:1	train=2
アジアゾウ	2	1	アジアゾウ	アジアゾウ:1 アジア|ゾウ:1	train=2
アフリカゾウ	2	1	アフリカゾウ	アフリカゾウ:1 アフリカ|ゾウ:1	train=2
アフリカ人	2	1	アフリカ人	アフリカ人:1 アフリカ|人:1	train=2
アホくさい	2	1	アホくさい	アホくさい:1 アホ|くさい:1	train=2
アラブ諸国	2	1	アラブ諸国	アラブ諸国:1 アラブ|諸国:1	train=2
アレルギー体質	2	1	アレルギー体質	アレルギー体質:1 アレルギー|体質:1	train=2
アンシュ・ナハリア	2	1	アンシュ・ナハリア	アンシュ・ナハリア:1 アンシュ|・|ナハリア:1	train=2
アンソニー卿	2	1	アンソニー卿	アンソニー卿:1 アンソニー|卿:1	train=2
イエス・キリスト	2	1	イエス・キリスト	イエス・キリスト:1 イエス|・|キリスト:1	train=2
イギリス文学	2	1	イギリス文学	イギリス文学:1 イギリス|文学:1	train=2
インカ帝国	2	1	インカ帝国	インカ帝国:1 インカ|帝国:1	train=2
インドネシア語	2	1	インドネシア語	インドネシア語:1 インドネシア|語:1	train=2
イースト菌	2	1	イースト菌	イースト菌:1 イースト|菌:1	train=2
エル・シガリロ	2	1	エル・シガリロ	エル・シガリロ:1 エル|・|シガリロ:1	train=2
オスマン語	2	1	オスマン語	オスマン語:1 オスマン|語:1	train=2
オック語	2	1	オック|語	オック|語:1 オック語:1	train=2
オペラ歌手	2	1	オペラ歌手	オペラ歌手:1 オペラ|歌手:1	train=2
オレンジソーダ	2	1	オレンジソーダ	オレンジソーダ:1 オレンジ|ソーダ:1	train=2
カッコいいです	2	1	カッコいいです	カッコいいです:1 カッコ|いいです:1	train=2
カール・コー	2	1	カール・コー	カール・コー:1 カール|・|コー:1	train=2
ガガ様	2	1	ガガ|様	ガガ|様:1 ガガ様:1	train=2
ガラガラ蛇	2	1	ガラガラ蛇	ガラガラ蛇:1 ガラガラ|蛇:1	train=2
ギリシャ神話	2	1	ギリシャ神話	ギリシャ神話:1 ギリシャ|神話:1	train=2
クリスマスケーキ	2	1	クリスマス|ケーキ	クリスマス|ケーキ:1 クリスマスケーキ:1	train=2
クリスマス前	2	1	クリスマス前	クリスマス前:1 クリスマス|前:1	train=2
クルド人	2	1	クルド|人	クルド|人:1 クルド人:1	train=2
グッドタイミング	2	1	グッドタイミング	グッドタイミング:1 グッド|タイミング:1	train=2
グリンダ・ザ・グッド	2	1	グリンダ・ザ・グッド	グリンダ・ザ・グッド:1 グリンダ|・|ザ|・|グッド:1	train=2
グリーン球場	2	1	グリーン球場	グリーン球場:1 グリーン|球場:1	train=2
ケ～イ	2	1	ケ|～|イ	ケ|～|イ:1 ケ～イ:1	train=2
コスト高	2	1	コスト|高	コスト|高:1 コスト高:1	train=2
コーヒー牛乳	2	1	コーヒー牛乳	コーヒー牛乳:1 コーヒー|牛乳:1	train=2
コーラスガール	2	1	コーラスガール	コーラスガール:1 コーラス|ガール:1	train=2
ゴミ収集車	2	1	ゴミ収集車	ゴミ収集車:1 ゴミ|収集車:1	train=2
サクリスタルの	2	1	サクリスタルの	サクリスタルの:1 サクリスタル|の:1	train=2
ザ・ベストテン	2	1	ザ・ベストテン	ザ・ベストテン:1 ザ|・|ベストテン:1	train=2
ジミー・マルカム	2	1	ジミー・マルカム	ジミー・マルカム:1 ジミー|・|マルカム:1	train=2
ジャガって	2	1	ジャガ|って	ジャガ|って:1 ジャガって:1	train=2
ジョン・Ｔ・パルティー	2	1	ジョン|・|Ｔ|・|パルティー	ジョン|・|Ｔ|・|パルティー:1 ジョン・Ｔ・パルティー:1	train=2
スイングドア	2	1	スイング|ドア	スイング|ドア:1 スイングドア:1	train=2
スパーク音	2	1	スパーク音	スパーク音:1 スパーク|音:1	train=2
スマイルマーク	2	1	スマイルマーク	スマイルマーク:1 スマイル|マーク:1	train=2
セール中	2	1	セール中	セール中:1 セール|中:1	train=2
タイ国	2	1	タイ国	タイ国:1 タイ|国:1	train=2
ダメダメ	2	1	ダメダメ	ダメダメ:1 ダメ|ダメ:1	train=2
チェスター区	2	1	チェスター区	チェスター区:1 チェスター|区:1	train=2
チケット代	2	1	チケット代	チケット代:1 チケット|代:1	train=2
チョコレートアイスクリーム	2	1	チョコレートアイスクリーム	チョコレートアイスクリーム:1 チョコレート|アイスクリーム:1	train=2
チョナンアサン駅	2	1	チョナンアサン|駅	チョナンアサン|駅:1 チョナンアサン駅:1	train=2
ツイてた	2	1	ツイて|た	ツイて|た:1 ツイてた:1	train=2
テスト文	2	1	テスト文	テスト文:1 テスト|文:1	train=2
テスト飛行	2	1	テスト飛行	テスト飛行:1 テスト|飛行:1	train=2
テニスウェア	2	1	テニスウェア	テニスウェア:1 テニス|ウェア:1	train=2
テニスプレーヤー	2	1	テニスプレーヤー	テニスプレーヤー:1 テニス|プレーヤー:1	train=2
デリー・ファイル	2	1	デリー|・|ファイル	デリー|・|ファイル:1 デリー・ファイル:1	train=2
トレデガー家	2	1	トレデガー|家	トレデガー|家:1 トレデガー家:1	train=2
ドライビングスクール	2	1	ドライビングスクール	ドライビングスクール:1 ドライビング|スクール:1	train=2
ニキータ・フルシチョフ	2	1	ニキータ|・|フルシチョフ	ニキータ|・|フルシチョフ:1 ニキータ・フルシチョフ:1	train=2
ネイルサロン	2	1	ネイルサロン	ネイルサロン:1 ネイル|サロン:1	train=2
ノン･ストップ	2	1	ノン|･|ストップ	ノン|･|ストップ:1 ノン･ストップ:1	train=2
ノーコメント	2	1	ノー|コメント	ノー|コメント:1 ノーコメント:1	train=2
ノーベル物理学賞	2	1	ノーベル物理学賞	ノーベル物理学賞:1 ノーベル|物理学賞:1	train=2
ハラペコでしょう	2	1	ハラペコでしょう	ハラペコでしょう:1 ハラペコ|でしょう:1	train=2
ハリマンプール	2	1	ハリマンプール	ハリマンプール:1 ハリマン|プール:1	train=2
バカじゃねー	2	1	バカじゃねー	バカじゃねー:1 バカ|じゃねー:1	train=2
パナマ運河	2	1	パナマ運河	パナマ運河:1 パナマ|運河:1	train=2
ヒジ先	2	1	ヒジ|先	ヒジ|先:1 ヒジ先:1	train=2
ビジネスメール	2	1	ビジネス|メール	ビジネス|メール:1 ビジネスメール:1	train=2
ビデオ店	2	1	ビデオ|店	ビデオ|店:1 ビデオ店:1	train=2
ビニール袋	2	1	ビニール袋	ビニール袋:1 ビニール|袋:1	train=2
ビール代	2	1	ビール代	ビール代:1 ビール|代:1	train=2
ピアノリサイタル	2	1	ピアノリサイタル	ピアノリサイタル:1 ピアノ|リサイタル:1	train=2
ピッタリだ	2	1	ピッタリだ	ピッタリだ:1 ピッタリ|だ:1	train=2
ピンときた	2	1	ピン|と|きた	ピン|と|きた:1 ピンときた:1	train=2
フィンランド人	2	1	フィンランド人	フィンランド人:1 フィンランド|人:1	train=2
フィンランド語	2	1	フィンランド|語	フィンランド|語:1 フィンランド語:1	train=2
フランス大統領	2	1	フランス大統領	フランス大統領:1 フランス|大統領:1	train=2
フル稼働	2	1	フル稼働	フル稼働:1 フル|稼働:1	train=2
ブラジルポルトガル語	2	1	ブラジルポルトガル語	ブラジルポルトガル語:1 ブラジル|ポルトガル語:1	train=2
ブルーベリータルト	2	1	ブルーベリー|タルト	ブルーベリー|タルト:1 ブルーベリータルト:1	train=2
ヘボ軍隊	2	1	ヘボ|軍隊	ヘボ|軍隊:1 ヘボ軍隊:1	test=1,val=1
ベトナム戦争	2	1	ベトナム戦争	ベトナム戦争:1 ベトナム|戦争:1	test=1,train=1
ペルシャ猫	2	1	ペルシャ|猫	ペルシャ|猫:1 ペルシャ猫:1	train=2
ペンキ塗り	2	1	ペンキ塗り	ペンキ塗り:1 ペンキ|塗り:1	train=2
ページ数	2	1	ページ数	ページ数:1 ページ|数:1	train=2
ホワイトブレッド	2	1	ホワイトブレッド	ホワイトブレッド:1 ホワイト|ブレッド:1	train=2
ホントです	2	1	ホント|です	ホント|です:1 ホントです:1	train=1,val=1
ボム・ジャズス	2	1	ボム|・|ジャズス	ボム|・|ジャズス:1 ボム・ジャズス:1	train=2
ボール遊び	2	1	ボール遊び	ボール遊び:1 ボール|遊び:1	train=2
マックス・トゥーニー	2	1	マックス|・|トゥーニー	マックス|・|トゥーニー:1 マックス・トゥーニー:1	train=2
マンゴーアイス	2	1	マンゴーアイス	マンゴーアイス:1 マンゴー|アイス:1	train=2
メキシコ人	2	1	メキシコ人	メキシコ人:1 メキシコ|人:1	train=2
ヤな	2	1	ヤ|な	ヤ|な:1 ヤな:1	train=2
ラストーギ家	2	1	ラストーギ家	ラストーギ家:1 ラストーギ|家:1	train=2
リッチ・パーネル	2	1	リッチ・パーネル	リッチ・パーネル:1 リッチ|・|パーネル:1	train=2
レスキュー隊	2	1	レスキュー隊	レスキュー隊:1 レスキュー|隊:1	train=2
ロ～	2	1	ロ～	ロ～:1 ロ|～:1	train=2
ートマシン	2	1	ートマシン	ートマシン:1 ー|トマシン:1	train=2
ーリビー	2	1	ーリビー	ーリビー:1 ー|リビー:1	train=2
一人ぼっちだった	2	1	一人ぼっちだった	一人ぼっちだった:1 一人ぼっち|だった:1	train=2
一年生	2	1	一年|生	一年|生:1 一年生:1	test=1,train=1
一括払い	2	1	一括払い	一括払い:1 一括|払い:1	train=2
一挙手一投足	2	1	一挙手一投足	一挙手一投足:1 一|挙手|一|投足:1	train=2
一期一会	2	1	一期|一会	一期|一会:1 一期一会:1	train=2
一目散	2	1	一目散	一目散:1 一目|散:1	train=2
一般常識	2	1	一般|常識	一般|常識:1 一般常識:1	train=2
一週間分	2	1	一週間分	一週間分:1 一週間|分:1	train=2
七ポンド	2	1	七|ポンド	七|ポンド:1 七ポンド:1	train=2
七十五日	2	1	七十五|日	七十五|日:1 七十五日:1	train=2
三ヶ月前	2	1	三ヶ月前	三ヶ月前:1 三ヶ月|前:1	train=2
三個	2	1	三個	三個:1 三|個:1	train=2
上がってた	2	1	上がって|た	上がって|た:1 上がってた:1	train=2
上がりつつある	2	1	上がり|つつ|ある	上がり|つつ|ある:1 上がりつつある:1	train=2
上半身裸だった	2	1	上半身裸だった	上半身裸だった:1 上半身|裸だった:1	train=2
上天気	2	1	上|天気	上|天気:1 上天気:1	train=2
上手さ	2	1	上手|さ	上手|さ:1 上手さ:1	train=2
上等の	2	1	上等の	上等の:1 上等|の:1	train=2
不在中	2	1	不在中	不在中:1 不在|中:1	train=2
不思議でない	2	1	不思議で|ない	不思議で|ない:1 不思議でない:1	train=2
不自由ない	2	1	不自由ない	不自由ない:1 不自由|ない:1	train=2
世慣れて	2	1	世慣れて	世慣れて:1 世|慣れて:1	train=2
世界市民	2	1	世界市民	世界市民:1 世界|市民:1	train=2
世界政府	2	1	世界政府	世界政府:1 世界|政府:1	train=2
世話しなくちゃ	2	1	世話しなくちゃ	世話しなくちゃ:1 世話|しなくちゃ:1	train=2
中性的	2	1	中性|的	中性|的:1 中性的:1	train=2
主演女優	2	1	主演女優	主演女優:1 主演|女優:1	train=2
久しぶりです	2	1	久しぶりです	久しぶりです:1 久しぶり|です:1	train=2
乗りな	2	1	乗りな	乗りな:1 乗り|な:1	train=2
乱射事件	2	1	乱射事件	乱射事件:1 乱射|事件:1	train=2
事なかれ	2	1	事なかれ	事なかれ:1 事|なかれ:1	train=2
事故原因	2	1	事故原因	事故原因:1 事故|原因:1	train=2
事欠かない	2	1	事|欠かない	事|欠かない:1 事欠かない:1	train=2
二メートル	2	1	二メートル	二メートル:1 二|メートル:1	train=2
二奥様	2	1	二奥様	二奥様:1 二|奥様:1	train=2
井底	2	1	井底	井底:1 井|底:1	train=2
交換留学	2	1	交換留学	交換留学:1 交換|留学:1	train=2
交換留学生	2	1	交換|留学生	交換|留学生:1 交換留学生:1	train=2
交渉事	2	1	交渉事	交渉事:1 交渉|事:1	train=2
交通違反切符	2	1	交通違反切符	交通違反切符:1 交通|違反|切符:1	train=2
交響吹奏楽団	2	1	交響|吹奏楽団	交響|吹奏楽団:1 交響吹奏楽団:1	train=2
人気歌手	2	1	人気歌手	人気歌手:1 人気|歌手:1	train=2
人間相手	2	1	人間相手	人間相手:1 人間|相手:1	train=2
今年末	2	1	今年|末	今年|末:1 今年末:1	train=2
今時分	2	1	今時|分	今時|分:1 今時分:1	train=2
介して	2	1	介|して	介|して:1 介して:1	train=2
仕事上	2	1	仕事上	仕事上:1 仕事|上:1	train=2
仕事中毒者	2	1	仕事中毒者	仕事中毒者:1 仕事|中毒者:1	train=2
仕事終わり	2	1	仕事終わり	仕事終わり:1 仕事|終わり:1	train=2
仕方なかった	2	1	仕方なかった	仕方なかった:1 仕方|なかった:1	test=1,train=1
付き人	2	1	付き|人	付き|人:1 付き人:1	train=2
仲良くなりたい	2	1	仲良くなりたい	仲良くなりたい:1 仲良く|なりたい:1	train=2
似合ってます	2	1	似合って|ます	似合って|ます:1 似合ってます:1	train=2
住めると	2	1	住めると	住めると:1 住める|と:1	train=2
住宅事情	2	1	住宅事情	住宅事情:1 住宅|事情:1	train=2
何やかや	2	1	何やかや	何やかや:1 何|や|かや:1	train=2
何やら	2	1	何やら	何やら:1 何|やら:1	train=2
何ドル	2	1	何|ドル	何|ドル:1 何ドル:1	train=2
何千キロ	2	1	何千|キロ	何千|キロ:1 何千キロ:1	train=2
何号棟	2	1	何号|棟	何号|棟:1 何号棟:1	train=1,val=1
何月何日	2	1	何月何日	何月何日:1 何月|何日:1	train=2
何段	2	1	何|段	何|段:1 何段:1	train=2
作りごと	2	1	作りごと	作りごと:1 作り|ごと:1	train=2
使いしない	2	1	使いしない	使いしない:1 使い|しない:1	train=2
使いたかったら	2	1	使いたかっ|たら	使いたかっ|たら:1 使いたかったら:1	train=2
使いな	2	1	使い|な	使い|な:1 使いな:1	train=2
使えたら	2	1	使え|たら	使え|たら:1 使えたら:1	train=2
供給過剰	2	1	供給過剰	供給過剰:1 供給|過剰:1	train=2
保護回路	2	1	保護回路	保護回路:1 保護|回路:1	train=2
信じないで	2	1	信じないで	信じないで:1 信じない|で:1	train=2
個人用	2	1	個人用	個人用:1 個人|用:1	train=2
倒すんだ	2	1	倒す|ん|だ	倒す|ん|だ:1 倒すんだ:1	train=2
健康でない	2	1	健康でない	健康でない:1 健康で|ない:1	train=2
偶然だ	2	1	偶然だ	偶然だ:1 偶然|だ:1	train=2
傷ついてる	2	1	傷|ついてる	傷|ついてる:1 傷ついてる:1	train=2
働きすぎだ	2	1	働きすぎだ	働きすぎだ:1 働きすぎ|だ:1	train=2
